eventId,kind,at,playerGuid,name,class,team,winner,won,dispelsOffensive,dispelsDefensive,successfulInterrupts,fakeCastInterrupts,hardCCCount,hardCCDuration,softCCCount,softCCDuration,absorbsDone,healsOnFC,flagCarryTime,attemptsOnFlag,damageOnEFC,damageTaken,killingBlows,deaths,honorableKills,bonusHonor,arenaPoints,games,wins,losses,damageDone,healingDone,flagCaptures,flagReturns,deserted,timePlayed
110300,wsg,1786902027174,22407,Torrent,4,0,1,-1,0,0,1,0,3,11,0,0,0,857,265,2,2489,5692,1,4,3,226,0,0,0,0,5338,928,0,0,0,926
110300,wsg,1786902027174,22419,Sujin,4,0,1,-1,0,0,1,0,18,72,0,0,900,993,323,3,6698,15212,3,3,6,326,0,0,0,0,13925,2402,0,0,0,1456
110300,wsg,1786902027174,57200,Lmaoxo,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,26
110300,wsg,1786902027174,57230,Shto,2,1,1,1,0,17,0,0,12,25,0,0,0,660,11,1,3647,10285,12,2,29,492,0,0,0,0,21921,8231,0,2,0,1456
110300,wsg,1786902027174,57234,Larry,2,0,1,-1,0,6,0,1,3,8,4,18,900,1743,391,2,432,12624,0,3,1,159,0,0,0,0,1346,4619,0,0,1,759
110300,wsg,1786902027174,57254,Seb,1,1,1,1,0,0,2,0,23,29,64,484,0,250,73,2,4076,13628,9,1,29,490,0,0,0,0,25435,4186,0,3,0,1417
110300,wsg,1786902027174,57274,Outonbail,7,1,1,1,5,0,6,0,1,3,62,410,5774,5989,964,4,2910,29530,6,3,16,624,0,0,0,0,16923,7478,3,1,0,1456
110300,wsg,1786902027174,57286,Terriblest,7,0,1,-1,6,0,1,1,4,7,45,287,1828,1711,0,0,440,11246,1,3,2,102,0,0,0,0,5160,3053,0,0,1,669
110300,wsg,1786902027174,57331,Iamyou,5,1,1,1,0,0,0,1,6,21,0,0,1875,658,46,1,0,5646,0,2,9,248,0,0,0,0,669,1474,0,0,1,997
110300,wsg,1786902027174,57351,Marcell,5,0,1,-1,1,0,0,1,9,45,0,0,2522,388,5,1,124,7899,0,2,2,156,0,0,0,0,1059,7148,0,0,0,600
110300,wsg,1786902027174,57362,Flowoflife,5,1,1,1,15,22,0,2,15,56,0,0,3264,11491,0,0,988,5278,0,0,20,517,0,0,0,0,3623,19222,0,0,0,1204
110300,wsg,1786902027174,57369,Hammyofdoom,1,0,1,-1,0,0,0,0,19,26,72,1107,920,0,68,1,13401,22652,5,6,9,281,0,0,0,0,25466,5473,0,1,0,1456
110300,wsg,1786902027174,57379,Iolwp,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,0,0,0,0,183,0,0,0,0,75
110300,wsg,1786902027174,57393,Trarifette,1,0,1,-1,0,0,0,0,5,6,23,162,0,0,0,0,461,9629,1,4,3,65,0,0,0,0,7028,1820,0,0,1,515
110304,2v2,1786902427962,22137,Eighteenplus,1,1,1,1,0,0,2,0,2,2,22,327,0,0,0,0,0,565,1,0,2,0,10,0,0,0,7852,0,0,0,0,229
110304,2v2,1786902427962,57351,Marcell,5,0,1,-1,0,0,0,0,5,13,0,0,1405,0,0,0,0,4024,0,1,0,0,5,0,0,0,544,5800,0,0,0,229
110304,2v2,1786902427962,57362,Flowoflife,5,1,1,1,9,15,0,0,2,11,0,0,197,0,0,0,0,1221,1,0,2,0,10,0,0,0,1858,1412,0,0,0,229
110304,2v2,1786902427962,57399,Roflocopter,5,0,1,-1,0,0,0,0,5,4,0,0,1646,0,0,0,0,8737,0,1,0,0,5,0,0,0,1045,1433,0,0,0,229
110305,2v2,1786902607579,22137,Eighteenplus,1,1,1,1,0,0,2,0,1,1,8,102,0,0,0,0,0,339,2,0,2,0,10,0,0,0,3222,0,0,0,0,111
110305,2v2,1786902607579,22231,Yoru,8,0,1,-1,0,0,0,0,0,0,3,21,0,0,0,0,0,870,0,1,0,0,5,0,0,0,0,0,0,0,0,111
110305,2v2,1786902607579,22388,Waterlily,8,0,1,-1,0,0,0,0,2,11,9,31,900,0,0,0,0,3468,0,1,0,0,5,0,0,0,110,1350,0,0,0,111
110305,2v2,1786902607579,57399,Roflocopter,5,1,1,1,0,8,0,0,0,0,0,0,229,0,0,0,0,0,0,0,2,0,10,0,0,0,216,90,0,0,0,111
110306,2v2,1786902651365,22061,Erchal,1,0,0,1,0,0,1,0,2,2,8,111,0,0,0,0,0,1359,2,0,2,0,10,0,0,0,4597,740,0,0,0,141
110306,2v2,1786902651365,57230,Shto,2,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,767,0,0,2,0,10,0,0,0,3661,403,0,0,0,141
110306,2v2,1786902651365,57351,Marcell,5,1,0,-1,0,0,0,0,6,31,0,0,1676,0,0,0,0,4938,0,1,0,0,5,0,0,0,690,3887,0,0,0,141
110306,2v2,1786902651365,57362,Flowoflife,5,1,0,-1,1,5,0,0,6,18,0,0,788,0,0,0,0,5784,0,1,0,0,5,0,0,0,1436,1811,0,0,0,141
110307,2v2,1786902776467,22137,Eighteenplus,1,0,1,-1,0,0,1,0,1,1,11,118,900,0,0,0,0,3995,0,1,0,0,5,0,0,0,2452,1435,0,0,0,101
110307,2v2,1786902776467,22380,Walischneck,9,1,1,1,0,0,0,0,4,5,0,0,1183,0,0,0,0,2396,1,0,2,0,10,0,0,0,2712,1346,0,0,0,101
110307,2v2,1786902776467,57254,Seb,1,1,1,1,0,0,0,0,3,4,6,67,0,0,0,0,0,1315,1,0,2,0,10,0,0,0,2826,990,0,0,0,101
110307,2v2,1786902776467,57399,Roflocopter,5,0,1,-1,0,3,0,0,2,7,0,0,1816,0,0,0,0,3861,0,1,0,0,5,0,0,0,291,1882,0,0,0,101
110308,2v2,1786902850620,22061,Erchal,1,0,0,1,0,0,2,0,3,4,10,154,0,0,0,0,0,345,1,0,2,0,10,0,0,0,4693,0,0,0,0,121
110308,2v2,1786902850620,22388,Waterlily,8,1,0,-1,0,0,0,0,2,11,20,189,900,0,0,0,0,7638,0,1,0,0,5,0,0,0,516,770,0,0,0,121
110308,2v2,1786902850620,57230,Shto,2,0,0,1,0,3,0,0,1,2,0,0,0,0,0,0,0,727,1,0,2,0,10,0,0,0,3105,589,0,0,0,121
110308,2v2,1786902850620,57362,Flowoflife,5,1,0,-1,3,1,0,0,6,33,0,0,394,0,0,0,0,1454,0,1,0,0,5,0,0,0,556,4574,0,0,0,121
110309,2v2,1786902940723,22380,Walischneck,9,1,1,1,0,0,0,0,3,5,0,0,0,0,0,0,0,890,1,0,2,0,10,0,0,0,3307,708,0,0,0,75
110309,2v2,1786902940723,57254,Seb,1,1,1,1,0,0,0,0,2,2,8,78,0,0,0,0,0,731,1,0,2,0,10,0,0,0,2431,354,0,0,0,75
110309,2v2,1786902940723,57351,Marcell,5,0,1,-1,0,0,0,0,3,18,0,0,388,0,0,0,0,2607,0,1,0,0,5,0,0,0,664,2240,0,0,0,75
110309,2v2,1786902940723,57399,Roflocopter,5,0,1,-1,0,0,0,0,2,1,0,0,1587,0,0,0,0,4697,0,1,0,0,5,0,0,0,957,1333,0,0,0,75
110310,2v2,1786903059047,22380,Walischneck,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299,1,0,2,0,10,0,0,0,1691,0,0,0,0,51
110310,2v2,1786903059047,57254,Seb,1,1,1,1,0,0,0,0,1,1,2,27,0,0,0,0,0,264,1,0,2,0,10,0,0,0,1861,0,0,0,0,51
110310,2v2,1786903059047,57366,Ni,5,0,1,-1,0,0,0,0,1,0,0,0,406,0,0,0,0,1355,0,1,0,0,5,0,0,0,35,650,0,0,0,51
110310,2v2,1786903059047,57399,Roflocopter,5,0,1,-1,0,0,0,0,1,3,0,0,1129,0,0,0,0,3534,0,1,0,0,5,0,0,0,528,900,0,0,0,51
110311,2v2,1786903059528,22061,Erchal,1,1,0,-1,0,0,0,0,2,2,14,182,492,0,0,0,0,4616,0,1,0,0,5,0,0,0,4271,1309,0,0,0,163
110311,2v2,1786903059528,22137,Eighteenplus,1,0,0,1,0,0,0,0,4,5,15,223,222,0,0,0,0,4765,2,0,2,0,10,0,0,0,5646,1252,0,0,0,163
110311,2v2,1786903059528,57230,Shto,2,1,0,-1,0,3,0,0,2,3,0,0,900,0,0,0,0,3113,0,1,0,0,5,0,0,0,3109,2291,0,0,0,163
110311,2v2,1786903059528,57362,Flowoflife,5,0,0,1,3,6,0,0,7,30,0,0,1491,0,0,0,0,4328,0,0,2,0,10,0,0,0,691,5150,0,0,0,163
110312,2v2,1786903159151,22061,Erchal,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,0,10,0,0,0,758,0,0,0,0,32
110312,2v2,1786903159151,57230,Shto,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,10,0,0,0,1515,0,0,0,0,32
110312,2v2,1786903159151,57351,Marcell,5,0,1,-1,0,0,0,0,2,9,0,0,0,0,0,0,0,1241,0,1,0,0,5,0,0,0,0,0,0,0,0,32
110312,2v2,1786903159151,57362,Flowoflife,5,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,1,0,0,5,0,0,0,0,0,0,0,0,32
110313,wsg,1786903251199,22048,Boce,1,1,1,1,0,0,2,0,21,29,48,354,900,0,0,0,2778,7135,11,2,17,394,0,0,0,0,15203,1372,0,1,0,862
110313,wsg,1786903251199,22061,Erchal,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16
110313,wsg,1786903251199,22075,Hench,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,73,0,0,0,0,0,0,0,0,0,125
110313,wsg,1786903251199,22186,Bruteforce,1,1,1,1,0,0,0,0,7,9,5,106,900,0,0,0,0,3980,1,1,4,249,0,0,0,0,5500,1780,0,0,0,389
110313,wsg,1786903251199,22407,Torrent,4,1,1,1,0,0,1,0,7,37,0,0,0,0,0,0,4091,1340,4,0,14,374,0,0,0,0,7404,470,0,3,0,789
110313,wsg,1786903251199,57230,Shto,2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,21
110313,wsg,1786903251199,57331,Iamyou,5,0,1,-1,0,1,0,0,3,10,0,0,1369,495,0,0,0,6033,1,3,4,146,0,0,0,0,590,5360,0,0,0,731
110313,wsg,1786903251199,57362,Flowoflife,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412
110313,wsg,1786903251199,57366,Ni,5,0,1,-1,6,10,0,3,3,19,0,0,2656,2817,227,2,102,9004,0,3,1,118,0,0,0,0,725,4144,0,0,1,591
110313,wsg,1786903251199,57369,Hammyofdoom,1,0,1,-1,0,0,1,0,9,13,32,390,0,985,210,2,1982,8786,2,2,4,133,0,0,0,0,7192,1720,0,1,1,684
110313,wsg,1786903251199,57379,Iolwp,8,1,1,1,0,0,0,0,9,32,23,91,0,467,541,3,966,2212,1,0,9,483,0,0,0,0,1507,467,3,0,0,1025
110313,wsg,1786903251199,57404,Ezeerd,2,0,1,-1,0,1,0,0,1,2,0,0,0,0,0,0,148,1550,0,1,0,70,0,0,0,0,358,302,0,0,0,89
110314,2v2,1786903255029,22380,Walischneck,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,1137,0,0,0,0,26
110314,2v2,1786903255029,57254,Seb,1,1,1,1,0,0,0,0,1,1,1,6,0,0,0,0,0,146,2,0,2,0,10,0,0,0,1017,0,0,0,0,26
110314,2v2,1786903255029,57351,Marcell,5,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,0,1,0,0,5,0,0,0,0,0,0,0,0,26
110314,2v2,1786903255029,57362,Flowoflife,5,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,949,0,1,0,0,5,0,0,0,146,0,0,0,0,26
110318,2v2,1786903359694,22137,Eighteenplus,1,0,0,1,0,0,0,0,4,5,15,273,0,0,0,0,0,2145,0,0,1,0,10,0,0,0,5732,588,0,0,0,211
110318,2v2,1786903359694,22388,Waterlily,8,1,0,-1,0,0,0,0,5,37,21,142,900,0,0,0,0,6122,0,1,0,0,5,0,0,0,1878,1027,0,0,0,211
110318,2v2,1786903359694,57366,Ni,5,1,0,-1,9,0,0,0,5,26,0,0,1161,0,0,0,0,3048,0,0,0,0,5,0,0,0,389,4094,0,0,0,211
110318,2v2,1786903359694,57399,Roflocopter,5,0,0,1,0,10,0,0,2,10,0,0,0,0,0,0,0,122,1,0,1,0,10,0,0,0,1377,712,0,0,0,211
110319,2v2,1786903402564,22061,Erchal,1,0,1,-1,0,0,1,0,2,1,9,104,734,0,0,0,0,3317,0,1,1,0,5,0,0,0,2982,1024,0,0,0,79
110319,2v2,1786903402564,22380,Walischneck,9,1,1,1,0,0,0,0,4,9,0,0,900,0,0,0,0,2778,0,1,2,0,10,0,0,0,1708,875,0,0,0,79
110319,2v2,1786903402564,57230,Shto,2,0,1,-1,0,3,0,0,2,3,0,0,900,0,0,0,0,3151,1,1,1,0,5,0,0,0,2212,1669,0,0,0,79
110319,2v2,1786903402564,57254,Seb,1,1,1,1,0,0,0,0,2,2,8,64,900,0,0,0,0,3295,2,0,2,0,10,0,0,0,3569,1130,0,0,0,79
110320,2v2,1786903495828,22075,Hench,1,1,1,1,0,0,0,0,1,1,3,20,0,0,0,0,0,0,0,0,2,0,10,0,0,0,1779,0,0,0,0,70
110320,2v2,1786903495828,57351,Marcell,5,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,1,0,0,5,0,0,0,0,0,0,0,0,70
110320,2v2,1786903495828,57362,Flowoflife,5,0,1,-1,0,0,0,0,0,0,0,0,197,0,0,0,0,1039,0,1,0,0,5,0,0,0,0,373,0,0,0,70
110320,2v2,1786903495828,57399,Roflocopter,5,1,1,1,0,0,0,0,2,7,0,0,0,0,0,0,0,0,2,0,2,0,10,0,0,0,731,0,0,0,0,70
110321,2v2,1786903570717,22137,Eighteenplus,1,0,1,-1,0,0,0,0,0,0,4,44,900,0,0,0,0,5068,0,1,0,0,5,0,0,0,3398,1435,0,0,0,89
110321,2v2,1786903570717,22380,Walischneck,9,1,1,1,0,0,0,0,4,6,0,0,0,0,0,0,0,15,2,0,2,0,10,0,0,0,3761,88,0,0,0,89
110321,2v2,1786903570717,57254,Seb,1,1,1,1,0,0,0,0,1,1,3,45,900,0,0,0,0,3536,0,0,1,0,10,0,0,0,2261,1138,0,0,0,89
110321,2v2,1786903570717,57366,Ni,5,0,1,-1,0,1,0,0,1,0,0,0,665,0,0,0,0,1992,0,1,0,0,5,0,0,0,70,2345,0,0,0,89
110322,2v2,1786903691965,22061,Erchal,1,0,0,1,0,0,0,0,1,1,8,115,0,0,0,0,0,2949,0,0,2,0,10,0,0,0,3119,1322,0,0,0,71
110322,2v2,1786903691965,22075,Hench,1,1,0,-1,0,0,0,0,0,0,6,45,900,0,0,0,0,2846,0,1,0,0,5,0,0,0,1739,852,0,0,0,71
110322,2v2,1786903691965,22137,Eighteenplus,1,1,0,-1,0,0,0,0,1,1,8,68,900,0,0,0,0,3531,0,1,0,0,5,0,0,0,2907,1435,0,0,0,71
110322,2v2,1786903691965,57230,Shto,2,0,0,1,0,3,0,0,1,2,0,0,315,0,0,0,0,2012,2,0,2,0,10,0,0,0,1458,1421,0,0,0,71
110323,2v2,1786903721896,22388,Waterlily,8,0,1,-1,0,0,0,0,3,2,2,15,601,0,0,0,0,4295,0,1,0,0,5,0,0,0,736,791,0,0,0,152
110323,2v2,1786903721896,57351,Marcell,5,1,1,1,2,0,0,0,2,10,0,0,330,0,0,0,0,303,1,0,2,0,10,0,0,0,1909,1131,0,0,0,152
110323,2v2,1786903721896,57362,Flowoflife,5,1,1,1,2,3,0,0,2,4,0,0,394,0,0,0,0,1888,1,0,2,0,10,0,0,0,2694,4,0,0,0,152
110323,2v2,1786903721896,57399,Roflocopter,5,0,1,-1,0,0,0,0,2,2,0,0,245,0,0,0,0,1154,0,1,0,0,5,0,0,0,731,1559,0,0,0,152
110325,2v2,1786903846492,22075,Hench,1,0,0,1,0,0,1,0,2,2,7,52,0,0,0,0,0,1019,0,0,2,0,10,0,0,0,1340,855,0,0,0,58
110325,2v2,1786903846492,22137,Eighteenplus,1,0,0,1,0,0,0,0,1,0,8,29,0,0,0,0,0,252,2,0,2,0,10,0,0,0,2306,0,0,0,0,58
110325,2v2,1786903846492,57362,Flowoflife,5,1,0,-1,0,0,0,1,2,2,0,0,1294,0,0,0,0,4108,0,1,0,0,5,0,0,0,607,1066,0,0,0,58
110325,2v2,1786903846492,57399,Roflocopter,5,1,0,-1,0,0,0,0,2,7,0,0,229,0,0,0,0,1061,0,1,0,0,5,0,0,0,664,657,0,0,0,58
110326,2v2,1786903856943,22061,Erchal,1,0,0,1,0,0,1,0,1,1,8,63,0,0,0,0,0,113,0,0,2,0,10,0,0,0,1582,0,0,0,0,49
110326,2v2,1786903856943,22388,Waterlily,8,1,0,-1,0,0,0,0,2,7,4,20,0,0,0,0,0,1388,0,1,0,0,5,0,0,0,143,0,0,0,0,49
110326,2v2,1786903856943,57230,Shto,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,121,2,0,2,0,10,0,0,0,1434,0,0,0,0,49
110326,2v2,1786903856943,57351,Marcell,5,1,0,-1,0,0,0,0,3,18,0,0,1016,0,0,0,0,2644,0,1,0,0,5,0,0,0,91,735,0,0,0,49
110329,2v2,1786904033817,22075,Hench,1,1,1,1,0,0,0,0,0,0,3,60,0,0,0,0,0,1384,1,0,2,0,10,0,0,0,2879,420,0,0,0,100
110329,2v2,1786904033817,57351,Marcell,5,1,1,1,2,1,0,0,2,7,0,0,0,0,0,0,0,1704,1,0,2,0,10,0,0,0,795,1854,0,0,0,100
110329,2v2,1786904033817,57362,Flowoflife,5,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,1,0,0,5,0,0,0,1842,1242,0,0,0,100
110329,2v2,1786904033817,57399,Roflocopter,5,0,1,-1,0,0,0,0,2,4,0,0,458,0,0,0,0,3021,0,1,0,0,5,0,0,0,1246,417,0,0,0,100
110335,2v2,1786904232710,22075,Hench,1,1,1,1,0,0,3,0,1,1,11,137,0,0,0,0,0,1834,1,0,2,0,10,0,0,0,4462,313,0,0,0,123
110335,2v2,1786904232710,22388,Waterlily,8,0,1,-1,0,0,0,0,1,0,10,73,900,0,0,0,0,4892,0,1,0,0,5,0,0,0,1129,594,0,0,0,123
110335,2v2,1786904232710,57351,Marcell,5,0,1,-1,4,0,0,0,2,4,0,0,970,0,0,0,0,2848,0,1,0,0,5,0,0,0,379,2821,0,0,0,123
110335,2v2,1786904232710,57399,Roflocopter,5,1,1,1,0,8,0,0,1,0,0,0,326,0,0,0,0,0,1,0,2,0,10,0,0,0,1408,762,0,0,0,123
110336,2v2,1786904251863,22061,Erchal,1,0,1,-1,0,0,0,0,2,2,10,144,0,0,0,0,0,2659,0,1,0,0,5,0,0,0,5227,1165,0,0,0,119
110336,2v2,1786904251863,22062,Nasral,3,1,1,1,0,0,0,0,1,1,8,64,900,0,0,0,0,6809,2,0,2,0,10,0,0,0,4624,1613,0,0,0,119
110336,2v2,1786904251863,57230,Shto,2,0,1,-1,0,2,0,0,1,1,0,0,900,0,0,0,0,2689,0,1,0,0,5,0,0,0,2263,1284,0,0,0,119
110336,2v2,1786904251863,57362,Flowoflife,5,1,1,1,3,5,0,1,5,20,0,0,788,0,0,0,0,1424,0,0,2,0,10,0,0,0,533,4298,0,0,0,119
110337,wsg,1786904319768,22048,Boce,1,1,1,1,0,0,6,0,18,27,32,251,0,0,109,1,1339,4386,7,0,16,408,0,0,0,0,13914,1974,1,0,0,881
110337,wsg,1786904319768,22086,Affinity,2,0,1,-1,0,8,0,4,5,14,0,0,0,2488,111,3,261,8002,0,3,1,97,0,0,0,0,2522,4394,0,0,1,527
110337,wsg,1786904319768,57193,Elaineho,2,1,1,1,0,0,0,0,0,0,0,0,0,0,104,1,0,80,0,0,0,108,0,0,0,0,0,0,1,0,1,298
110337,wsg,1786904319768,57236,Metroh,5,1,1,1,1,15,0,0,4,18,0,0,172,445,0,0,606,162,2,0,4,284,0,0,0,0,899,489,0,1,0,421
110337,wsg,1786904319768,57276,Expectation,2,1,1,1,0,1,0,0,3,7,0,0,0,0,0,0,0,2680,2,0,4,261,0,0,0,0,8083,2041,0,0,0,374
110337,wsg,1786904319768,57286,Terriblest,7,1,1,1,10,0,11,0,4,4,31,239,232,478,178,1,5611,3500,5,0,13,331,0,0,0,0,9370,1523,1,1,0,624
110337,wsg,1786904319768,57331,Iamyou,5,0,1,-1,6,4,0,0,3,11,0,0,1376,0,0,0,0,7627,0,4,2,150,0,0,0,0,537,3211,0,0,0,878
110337,wsg,1786904319768,57362,Flowoflife,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,542
110337,wsg,1786904319768,57379,Iolwp,8,0,1,-1,0,0,0,0,11,34,6,41,0,0,0,0,0,1401,0,1,0,107,0,0,0,0,761,0,0,0,0,391
110337,wsg,1786904319768,57404,Ezeerd,2,0,1,-1,0,3,0,1,2,5,0,0,900,0,0,0,32,13926,0,4,1,148,0,0,0,0,3859,6310,0,0,0,881
110338,2v2,1786904478833,22061,Erchal,1,0,1,-1,0,0,1,0,1,1,5,53,900,0,0,0,0,3290,0,1,0,0,5,0,0,0,2091,1077,0,0,0,86
110338,2v2,1786904478833,22380,Walischneck,9,1,1,1,0,0,0,0,4,16,0,0,1211,0,0,0,0,2409,1,0,2,0,10,0,0,0,2822,535,0,0,0,86
110338,2v2,1786904478833,57230,Shto,2,0,1,-1,0,3,0,0,2,3,0,0,563,0,0,0,0,3521,0,1,0,0,5,0,0,0,2163,1577,0,0,0,86
110338,2v2,1786904478833,57254,Seb,1,1,1,1,0,0,0,0,3,4,7,70,900,0,0,0,0,2909,1,0,2,0,10,0,0,0,2620,840,0,0,0,86
110339,2v2,1786904487636,22062,Nasral,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2,0,2,0,10,0,0,0,1854,0,0,0,0,22
110339,2v2,1786904487636,22137,Eighteenplus,1,0,0,1,0,0,0,0,0,0,2,7,0,0,0,0,0,55,0,0,2,0,10,0,0,0,407,0,0,0,0,22
110339,2v2,1786904487636,22231,Yoru,8,1,0,-1,0,0,0,0,0,0,2,5,0,0,0,0,0,867,0,1,0,0,5,0,0,0,59,0,0,0,0,22
110339,2v2,1786904487636,57379,Iolwp,8,1,0,-1,0,0,0,0,1,1,2,6,0,0,0,0,0,1103,0,1,0,0,5,0,0,0,155,0,0,0,0,22
110340,2v2,1786904532910,22075,Hench,1,0,0,1,0,0,0,0,3,4,10,146,0,0,0,0,0,1610,1,0,2,0,10,0,0,0,6534,1000,0,0,0,215
110340,2v2,1786904532910,57351,Marcell,5,1,0,-1,5,2,0,0,6,31,0,0,672,0,0,0,0,3297,0,1,0,0,5,0,0,0,1261,3721,0,0,0,215
110340,2v2,1786904532910,57362,Flowoflife,5,1,0,-1,2,0,0,0,7,34,0,0,788,0,0,0,0,6800,0,1,0,0,5,0,0,0,1912,2184,0,0,0,215
110340,2v2,1786904532910,57399,Roflocopter,5,0,0,1,1,9,0,0,5,23,0,0,354,0,0,0,0,1917,1,0,2,0,10,0,0,0,2103,1224,0,0,0,215
110341,2v2,1786904576623,22048,Boce,1,1,1,1,0,0,1,0,1,2,8,33,0,0,0,0,0,475,0,0,2,0,10,0,0,0,1943,0,0,0,0,50
110341,2v2,1786904576623,22380,Walischneck,9,1,1,1,0,0,0,0,3,2,0,0,311,0,0,0,0,462,2,0,2,0,10,0,0,0,2093,0,0,0,0,50
110341,2v2,1786904576623,57226,Kittypaws,11,0,1,-1,0,0,0,0,1,1,1,0,900,0,0,0,0,3399,0,1,0,0,5,0,0,0,96,745,0,0,0,50
110341,2v2,1786904576623,57380,Eudot,9,0,1,-1,0,0,0,0,0,0,0,0,311,0,0,0,0,1504,0,1,0,0,5,0,0,0,1037,192,0,0,0,50
110342,2v2,1786904670037,22088,Kony,11,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,260,2,0,2,0,10,0,0,0,561,677,0,0,0,66
110342,2v2,1786904670037,57254,Seb,1,1,1,1,0,0,1,0,1,1,7,54,0,0,0,0,0,723,0,0,2,0,10,0,0,0,2497,0,0,0,0,66
110342,2v2,1786904670037,57351,Marcell,5,0,1,-1,0,0,0,0,2,5,0,0,900,0,0,0,0,2851,0,1,0,0,5,0,0,0,200,630,0,0,0,66
110342,2v2,1786904670037,57399,Roflocopter,5,0,1,-1,0,0,0,0,2,3,0,0,229,0,0,0,0,1336,0,1,0,0,5,0,0,0,783,335,0,0,0,66
110343,2v2,1786904736987,22061,Erchal,1,1,0,-1,0,0,0,0,1,1,6,100,724,0,0,0,0,3383,0,1,1,0,5,0,0,0,3242,1285,0,0,0,156
110343,2v2,1786904736987,22062,Nasral,3,0,0,1,0,0,0,0,1,1,6,53,807,0,0,0,0,2574,2,0,2,0,10,0,0,0,4639,1802,0,0,0,156
110343,2v2,1786904736987,22137,Eighteenplus,1,0,0,1,0,0,0,0,1,1,4,74,900,0,0,0,0,3588,0,1,2,0,10,0,0,0,1307,735,0,0,0,156
110343,2v2,1786904736987,57230,Shto,2,1,0,-1,0,2,0,0,1,1,0,0,900,0,0,0,0,3425,1,1,1,0,5,0,0,0,1674,1650,0,0,0,156
110353,2v2,1786904808099,22075,Hench,1,0,1,-1,0,0,0,0,1,1,5,38,0,0,0,0,0,1820,0,1,0,0,5,0,0,0,1905,765,0,0,0,71
110353,2v2,1786904808099,22086,Affinity,2,1,1,1,0,3,0,0,1,2,0,0,0,0,0,0,0,1303,0,0,1,0,10,0,0,0,1052,881,0,0,0,71
110353,2v2,1786904808099,57362,Flowoflife,5,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110353,2v2,1786904808099,57399,Roflocopter,5,1,1,1,0,0,0,0,0,0,0,0,916,0,0,0,0,1518,1,0,1,0,10,0,0,0,768,409,0,0,0,71
110355,2v2,1786904833309,22061,Erchal,1,1,1,1,0,0,0,0,1,1,2,13,0,0,0,0,0,355,0,0,1,0,10,0,0,0,812,0,0,0,0,26
110355,2v2,1786904833309,22062,Nasral,3,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110355,2v2,1786904833309,22137,Eighteenplus,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,1,0,0,5,0,0,0,426,147,0,0,0,26
110355,2v2,1786904833309,57230,Shto,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,0,1,0,10,0,0,0,550,0,0,0,0,26
110356,2v2,1786904836401,22380,Walischneck,9,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,161,2,0,2,0,10,0,0,0,4894,0,0,0,0,79
110356,2v2,1786904836401,57226,Kittypaws,11,0,1,-1,0,0,0,0,0,0,1,7,0,0,0,0,0,2217,0,1,0,0,5,0,0,0,201,1337,0,0,0,79
110356,2v2,1786904836401,57254,Seb,1,1,1,1,0,0,1,0,1,1,10,112,0,0,0,0,0,325,0,0,2,0,10,0,0,0,4177,0,0,0,0,79
110356,2v2,1786904836401,57351,Marcell,5,0,1,-1,0,0,0,1,1,0,0,0,1631,0,0,0,0,7541,0,1,0,0,5,0,0,0,406,4524,0,0,0,79
